Image,Method,MSE,SSIM
Susan_Walvius_0001,sobel,104.42608642578125,0.05873641280758827
Susan_Walvius_0001,prewitt,104.7813720703125,0.059539483877444475
Susan_Walvius_0001,canny,108.50726318359375,0.0006589336793605946
Susan_Walvius_0001,lowpass,100.30010986328125,0.5391969269675834
Susan_Walvius_0001,highpass,105.0316162109375,0.04469353556422543
Susan_Walvius_0001,bandstop,100.8873291015625,0.6209454109345007
Susan_Whelan_0001,sobel,102.41473388671875,0.16400116005526194
Susan_Whelan_0001,prewitt,103.12835693359375,0.16472373633309198
Susan_Whelan_0001,canny,112.2122802734375,0.011487095200123469
Susan_Whelan_0001,lowpass,88.8721923828125,0.5886595791994202
Susan_Whelan_0001,highpass,101.0538330078125,0.1614451565624232
Susan_Whelan_0001,bandstop,91.82122802734375,0.5994421954595827
Sushma_Swaraj_0001,sobel,100.94476318359375,0.1453443059541595
Sushma_Swaraj_0001,prewitt,101.000732421875,0.145872128252199
Sushma_Swaraj_0001,canny,104.73992919921875,0.02136579506433316
Sushma_Swaraj_0001,lowpass,106.7847900390625,0.5496595909282056
Sushma_Swaraj_0001,highpass,102.6234130859375,0.12917039094574168
Sushma_Swaraj_0001,bandstop,110.7532958984375,0.49907662317175683
Susie_Castillo_0001,sobel,102.55523681640625,0.1445338057865986
Susie_Castillo_0001,prewitt,102.021484375,0.14530984176315553
Susie_Castillo_0001,canny,103.5882568359375,0.007842204527332086
Susie_Castillo_0001,lowpass,81.865478515625,0.6260570468946901
Susie_Castillo_0001,highpass,101.333984375,0.1027708266492764
Susie_Castillo_0001,bandstop,110.91204833984375,0.5091778774667943
Susie_Castillo_0002,sobel,86.1650390625,0.18485196451125133
Susie_Castillo_0002,prewitt,85.669677734375,0.18519784871433856
Susie_Castillo_0002,canny,103.31939697265625,0.026243057359298133
Susie_Castillo_0002,lowpass,93.57684326171875,0.6099189947416548
Susie_Castillo_0002,highpass,91.824462890625,0.15345518514714093
Susie_Castillo_0002,bandstop,90.9359130859375,0.6329020745399229
Susilo_Bambang_Yudhoyono_0001,sobel,114.40924072265625,0.06880411392998274
Susilo_Bambang_Yudhoyono_0001,prewitt,115.0887451171875,0.06910281786320636
Susilo_Bambang_Yudhoyono_0001,canny,116.6619873046875,0.0077268814267401195
Susilo_Bambang_Yudhoyono_0001,lowpass,73.16961669921875,0.6143475823500979
Susilo_Bambang_Yudhoyono_0001,highpass,114.6826171875,0.08647901057247295
Susilo_Bambang_Yudhoyono_0001,bandstop,93.79608154296875,0.5081388237958595
Susilo_Bambang_Yudhoyono_0002,sobel,91.8360595703125,0.05183634840085831
Susilo_Bambang_Yudhoyono_0002,prewitt,92.7373046875,0.05227834081916584
Susilo_Bambang_Yudhoyono_0002,canny,91.92828369140625,0.003015867192579962
Susilo_Bambang_Yudhoyono_0002,lowpass,99.939453125,0.5326132128543989
Susilo_Bambang_Yudhoyono_0002,highpass,102.84954833984375,0.04188729268349543
Susilo_Bambang_Yudhoyono_0002,bandstop,101.04754638671875,0.6039136210911531
Susilo_Bambang_Yudhoyono_0003,sobel,84.07720947265625,0.08302820530064776
Susilo_Bambang_Yudhoyono_0003,prewitt,84.16656494140625,0.08353300952951087
Susilo_Bambang_Yudhoyono_0003,canny,84.86590576171875,0.019074443626174796
Susilo_Bambang_Yudhoyono_0003,lowpass,101.51129150390625,0.4961149689978556
Susilo_Bambang_Yudhoyono_0003,highpass,104.63739013671875,0.05855250602219318
Susilo_Bambang_Yudhoyono_0003,bandstop,106.4862060546875,0.4774204864646201
Susilo_Bambang_Yudhoyono_0004,sobel,104.29974365234375,0.06738150172228524
Susilo_Bambang_Yudhoyono_0004,prewitt,103.88140869140625,0.0678833118189986
Susilo_Bambang_Yudhoyono_0004,canny,100.2657470703125,0.0049041985805038275
Susilo_Bambang_Yudhoyono_0004,lowpass,80.64141845703125,0.5131240618833649
Susilo_Bambang_Yudhoyono_0004,highpass,104.21539306640625,0.06377423471722968
Susilo_Bambang_Yudhoyono_0004,bandstop,99.38116455078125,0.604142723261419
Suzanne_Fox_0001,sobel,104.58209228515625,0.17031153541596356
Suzanne_Fox_0001,prewitt,104.9132080078125,0.17063416260707168
Suzanne_Fox_0001,canny,112.57745361328125,0.013798217083174044
Suzanne_Fox_0001,lowpass,108.44024658203125,0.5485160157855565
Suzanne_Fox_0001,highpass,106.65447998046875,0.16209526250263692
Suzanne_Fox_0001,bandstop,101.503662109375,0.605949869381528
Suzanne_Gaudet_0001,sobel,107.2369384765625,0.08255153528191622
Suzanne_Gaudet_0001,prewitt,107.7598876953125,0.08347003341728353
Suzanne_Gaudet_0001,canny,112.361328125,0.007904359962761004
Suzanne_Gaudet_0001,lowpass,91.93243408203125,0.48654337727190733
Suzanne_Gaudet_0001,highpass,104.1044921875,0.05253807304832553
Suzanne_Gaudet_0001,bandstop,104.9288330078125,0.45584400897557603
Suzanne_Gaudet_0002,sobel,98.84881591796875,0.1527915038325123
Suzanne_Gaudet_0002,prewitt,99.2552490234375,0.152769413152541
Suzanne_Gaudet_0002,canny,108.299072265625,0.025369176128656218
Suzanne_Gaudet_0002,lowpass,91.44244384765625,0.5479846065564588
Suzanne_Gaudet_0002,highpass,99.13006591796875,0.11499758734899342
Suzanne_Gaudet_0002,bandstop,105.5196533203125,0.4309279097378423
Suzanne_Haik_Terrell_0001,sobel,106.02423095703125,0.0948036404942106
Suzanne_Haik_Terrell_0001,prewitt,106.48944091796875,0.09432395657625203
Suzanne_Haik_Terrell_0001,canny,112.79986572265625,0.008667599416613056
Suzanne_Haik_Terrell_0001,lowpass,99.44830322265625,0.5812450551664313
Suzanne_Haik_Terrell_0001,highpass,104.896240234375,0.06008759175728411
Suzanne_Haik_Terrell_0001,bandstop,96.8922119140625,0.5517610238398104
Suzanne_Mubarak_0001,sobel,91.18572998046875,0.15991724749112804
Suzanne_Mubarak_0001,prewitt,90.59295654296875,0.1599475431318457
Suzanne_Mubarak_0001,canny,100.1331787109375,0.02521209272572527
Suzanne_Mubarak_0001,lowpass,100.5743408203125,0.5267399646245322
Suzanne_Mubarak_0001,highpass,102.3070068359375,0.08920398370282664
Suzanne_Mubarak_0001,bandstop,104.963134765625,0.4515523372202655
Suzanne_Somers_0001,sobel,108.5015869140625,0.013143941946559826
Suzanne_Somers_0001,prewitt,108.97821044921875,0.014291877469747027
Suzanne_Somers_0001,canny,105.63494873046875,0.0013939369659040628
Suzanne_Somers_0001,lowpass,98.26385498046875,0.4802581387419179
Suzanne_Somers_0001,highpass,108.14520263671875,0.025340429654640187
Suzanne_Somers_0001,bandstop,100.807373046875,0.5871314936487886
Suzanne_Torrance_0001,sobel,106.61669921875,0.12135756238764955
Suzanne_Torrance_0001,prewitt,106.56439208984375,0.12178803355803312
Suzanne_Torrance_0001,canny,111.9002685546875,0.015458892896581467
Suzanne_Torrance_0001,lowpass,87.77703857421875,0.5357962200332558
Suzanne_Torrance_0001,highpass,104.91058349609375,0.08797639837096739
Suzanne_Torrance_0001,bandstop,106.4100341796875,0.5161125241108167
Suzie_McConnell_Serio_0001,sobel,106.9381103515625,0.08717905811193502
Suzie_McConnell_Serio_0001,prewitt,107.50189208984375,0.08817613045052691
Suzie_McConnell_Serio_0001,canny,104.44287109375,0.008733028830332463
Suzie_McConnell_Serio_0001,lowpass,98.96051025390625,0.542671975081622
Suzie_McConnell_Serio_0001,highpass,108.56292724609375,0.0753213464583393
Suzie_McConnell_Serio_0001,bandstop,111.038818359375,0.5554293951196355
Svend_Aage_Jensby_0001,sobel,107.0457763671875,0.07353204185527862
Svend_Aage_Jensby_0001,prewitt,106.77801513671875,0.07355805052399919
Svend_Aage_Jensby_0001,canny,107.0001220703125,0.011452768429321676
Svend_Aage_Jensby_0001,lowpass,93.27032470703125,0.4704652376408392
Svend_Aage_Jensby_0001,highpass,104.4600830078125,0.03987467100491701
Svend_Aage_Jensby_0001,bandstop,101.3538818359375,0.5000269107448795
Svend_Robinson_0001,sobel,63.3094482421875,0.3271275124723022
Svend_Robinson_0001,prewitt,63.62103271484375,0.3272449763662724
Svend_Robinson_0001,canny,69.30963134765625,0.22744109253841632
Svend_Robinson_0001,lowpass,66.312744140625,0.5618522138813837
Svend_Robinson_0001,highpass,89.98260498046875,0.14068596111256235
Svend_Robinson_0001,bandstop,94.99468994140625,0.41648937865178703
Sven_Goran_Eriksson_0001,sobel,102.29254150390625,0.15593081806445486
Sven_Goran_Eriksson_0001,prewitt,102.49755859375,0.156194188270569
Sven_Goran_Eriksson_0001,canny,107.622802734375,0.0237007082535589
Sven_Goran_Eriksson_0001,lowpass,82.78887939453125,0.5481937718404675
Sven_Goran_Eriksson_0001,highpass,98.42120361328125,0.15195338254120508
Sven_Goran_Eriksson_0001,bandstop,91.452880859375,0.6489513166353382
Sven_Ottke_0001,sobel,110.80780029296875,0.12414174530604094
Sven_Ottke_0001,prewitt,111.27618408203125,0.12454174274692745
Sven_Ottke_0001,canny,107.99456787109375,0.020754503057336324
Sven_Ottke_0001,lowpass,82.7989501953125,0.5716937584889251
Sven_Ottke_0001,highpass,107.13775634765625,0.1238211557507686
Sven_Ottke_0001,bandstop,101.87384033203125,0.5150564148833231
Svetislav_Pesic_0001,sobel,108.99005126953125,0.0626847796162812
Svetislav_Pesic_0001,prewitt,108.5465087890625,0.06320429688013175
Svetislav_Pesic_0001,canny,106.49810791015625,0.001931233559150032
Svetislav_Pesic_0001,lowpass,82.60308837890625,0.5689974246692929
Svetislav_Pesic_0001,highpass,108.945556640625,0.047292363402945486
Svetislav_Pesic_0001,bandstop,100.459228515625,0.5548148731983051
Svetlana_Belousova_0001,sobel,103.54931640625,0.18404675978637636
Svetlana_Belousova_0001,prewitt,103.3748779296875,0.18416888180640795
Svetlana_Belousova_0001,canny,114.01812744140625,0.017274692527025605
Svetlana_Belousova_0001,lowpass,91.03033447265625,0.5682976900656831
Svetlana_Belousova_0001,highpass,102.21112060546875,0.14288955156166422
Svetlana_Belousova_0001,bandstop,98.97222900390625,0.6172813035771513
Svetlana_Koroleva_0001,sobel,110.25390625,0.06141876987116736
Svetlana_Koroleva_0001,prewitt,109.3668212890625,0.06084113882445783
Svetlana_Koroleva_0001,canny,110.43634033203125,0.005655588850488046
Svetlana_Koroleva_0001,lowpass,96.4755859375,0.5396790595814761
Svetlana_Koroleva_0001,highpass,109.73394775390625,0.04646030332361571
Svetlana_Koroleva_0001,bandstop,100.66497802734375,0.573576535804868
Svetlana_Koroleva_0002,sobel,109.55841064453125,0.06821818803174576
Svetlana_Koroleva_0002,prewitt,109.3194580078125,0.06903952778777639
Svetlana_Koroleva_0002,canny,110.154052734375,0.0028073256087536003
Svetlana_Koroleva_0002,lowpass,104.16162109375,0.6567946270912415
Svetlana_Koroleva_0002,highpass,107.010498046875,0.04277002879192548
Svetlana_Koroleva_0002,bandstop,106.1112060546875,0.6059784030241853
Svetoslav_Todorov_0001,sobel,97.92877197265625,0.07410457485655098
Svetoslav_Todorov_0001,prewitt,99.1483154296875,0.07237710554255515
Svetoslav_Todorov_0001,canny,103.34088134765625,0.005590347030203784
Svetoslav_Todorov_0001,lowpass,84.63714599609375,0.49338127331877213
Svetoslav_Todorov_0001,highpass,100.764404296875,0.04499500222025731
Svetoslav_Todorov_0001,bandstop,103.08026123046875,0.5344001274931912
Sybille_Schmid_0001,sobel,91.78643798828125,0.17067242525545034
Sybille_Schmid_0001,prewitt,92.3299560546875,0.17043743311614534
Sybille_Schmid_0001,canny,101.53948974609375,0.03797461046925198
Sybille_Schmid_0001,lowpass,81.980712890625,0.5456288432530555
Sybille_Schmid_0001,highpass,100.48602294921875,0.11361329279598502
Sybille_Schmid_0001,bandstop,99.04779052734375,0.49027691166835935
Syed_Abdul_Rahman_Geelani_0001,sobel,108.3721923828125,0.12075130649685004
Syed_Abdul_Rahman_Geelani_0001,prewitt,107.8250732421875,0.1204331053302669
Syed_Abdul_Rahman_Geelani_0001,canny,103.5079345703125,0.00695690550370172
Syed_Abdul_Rahman_Geelani_0001,lowpass,92.71551513671875,0.7802892575447785
Syed_Abdul_Rahman_Geelani_0001,highpass,104.34478759765625,0.08439575407939387
Syed_Abdul_Rahman_Geelani_0001,bandstop,96.6295166015625,0.5082959131764531
Syed_Ibrahim_0001,sobel,96.59869384765625,0.08313907874574257
Syed_Ibrahim_0001,prewitt,97.89129638671875,0.08334264944192793
Syed_Ibrahim_0001,canny,94.5107421875,0.007151552952982786
Syed_Ibrahim_0001,lowpass,94.23162841796875,0.5987148136040862
Syed_Ibrahim_0001,highpass,108.4398193359375,0.07958315186499271
Syed_Ibrahim_0001,bandstop,104.31646728515625,0.5326915767965659
Sylvester_Stallone_0001,sobel,100.52288818359375,0.07714879874923028
Sylvester_Stallone_0001,prewitt,100.7830810546875,0.0773320252671137
Sylvester_Stallone_0001,canny,98.40472412109375,0.011471474595762896
Sylvester_Stallone_0001,lowpass,98.68988037109375,0.4572769673175337
Sylvester_Stallone_0001,highpass,104.3038330078125,0.05582856190450519
Sylvester_Stallone_0001,bandstop,103.8414306640625,0.606963036883017
Sylvester_Stallone_0002,sobel,104.2900390625,0.10904757603775776
Sylvester_Stallone_0002,prewitt,104.97125244140625,0.10824816284209357
Sylvester_Stallone_0002,canny,105.74493408203125,0.01182056592853115
Sylvester_Stallone_0002,lowpass,80.9102783203125,0.5728272133246382
Sylvester_Stallone_0002,highpass,102.09161376953125,0.15763847542283344
Sylvester_Stallone_0002,bandstop,87.80963134765625,0.641425202179119
Sylvester_Stallone_0003,sobel,104.8394775390625,0.10835952480119496
Sylvester_Stallone_0003,prewitt,105.7818603515625,0.10641062354027893
Sylvester_Stallone_0003,canny,104.85113525390625,0.016859467934042343
Sylvester_Stallone_0003,lowpass,82.87835693359375,0.52237862723985
Sylvester_Stallone_0003,highpass,103.5869140625,0.14130198594576684
Sylvester_Stallone_0003,bandstop,96.86688232421875,0.607202513891506
Sylvester_Stallone_0004,sobel,104.912109375,0.16990667328463988
Sylvester_Stallone_0004,prewitt,105.4342041015625,0.1708046599977311
Sylvester_Stallone_0004,canny,106.81292724609375,0.028559019124493865
Sylvester_Stallone_0004,lowpass,85.84576416015625,0.57802049787202
Sylvester_Stallone_0004,highpass,106.391845703125,0.15265510008947786
Sylvester_Stallone_0004,bandstop,99.949462890625,0.5035194124165864
Sylvester_Stallone_0005,sobel,98.22979736328125,0.10608014089132266
Sylvester_Stallone_0005,prewitt,98.14837646484375,0.10718343479408105
Sylvester_Stallone_0005,canny,106.667236328125,0.010667262150195481
Sylvester_Stallone_0005,lowpass,103.56298828125,0.5623329701115032
Sylvester_Stallone_0005,highpass,101.3056640625,0.0494812974877148
Sylvester_Stallone_0005,bandstop,100.2396240234375,0.5757680094920201
Sylvester_Stallone_0006,sobel,78.05413818359375,0.22146578617583668
Sylvester_Stallone_0006,prewitt,78.62872314453125,0.22295633234620008
Sylvester_Stallone_0006,canny,83.0926513671875,0.15035045924186363
Sylvester_Stallone_0006,lowpass,94.50567626953125,0.48092443216422054
Sylvester_Stallone_0006,highpass,98.47955322265625,0.05448886133255183
Sylvester_Stallone_0006,bandstop,102.4825439453125,0.48358034683262713
Sylvester_Stallone_0007,sobel,99.40264892578125,0.17752531060418938
Sylvester_Stallone_0007,prewitt,100.08441162109375,0.1762536774151698
Sylvester_Stallone_0007,canny,106.110595703125,0.02862461995706231
Sylvester_Stallone_0007,lowpass,91.21075439453125,0.5272281644882159
Sylvester_Stallone_0007,highpass,101.59808349609375,0.15249942912530928
Sylvester_Stallone_0007,bandstop,100.6427001953125,0.4264586601808683
Sylvester_Stallone_0008,sobel,106.5831298828125,0.07804915233671496
Sylvester_Stallone_0008,prewitt,107.8768310546875,0.07869159619846615
Sylvester_Stallone_0008,canny,106.11248779296875,0.004308570206272501
Sylvester_Stallone_0008,lowpass,110.3743896484375,0.609958847949319
Sylvester_Stallone_0008,highpass,106.64532470703125,0.0675368908614877
Sylvester_Stallone_0008,bandstop,105.7967529296875,0.5320017663665726
Sylvester_Stallone_0009,sobel,97.3941650390625,0.1184279318538395
Sylvester_Stallone_0009,prewitt,98.200439453125,0.11922303805135571
Sylvester_Stallone_0009,canny,110.234130859375,0.01689996139186797
Sylvester_Stallone_0009,lowpass,99.24090576171875,0.5457159536979606
Sylvester_Stallone_0009,highpass,101.41754150390625,0.10001908654048504
Sylvester_Stallone_0009,bandstop,104.154541015625,0.616689722385242
Sylvia_Plachy_0001,sobel,105.754150390625,0.07939867021172095
Sylvia_Plachy_0001,prewitt,106.4227294921875,0.07932211642209772
Sylvia_Plachy_0001,canny,107.89764404296875,0.012275537853576435
Sylvia_Plachy_0001,lowpass,98.1510009765625,0.4763076131838823
Sylvia_Plachy_0001,highpass,106.6815185546875,0.0579654720603581
Sylvia_Plachy_0001,bandstop,98.75946044921875,0.5914270001958035
Sylvie_Guillem_0001,sobel,104.14794921875,0.16211146525689016
Sylvie_Guillem_0001,prewitt,103.97222900390625,0.1611679598815441
Sylvie_Guillem_0001,canny,108.466796875,0.01293181104189498
Sylvie_Guillem_0001,lowpass,107.95458984375,0.605995873286012
Sylvie_Guillem_0001,highpass,98.31292724609375,0.13699903225975754
Sylvie_Guillem_0001,bandstop,108.7275390625,0.5502617439958102
Szu_Yu_Chen_0001,sobel,78.96563720703125,0.1340889710808627
Szu_Yu_Chen_0001,prewitt,79.27984619140625,0.13449813824956425
Szu_Yu_Chen_0001,canny,83.41278076171875,0.026836130557676814
Szu_Yu_Chen_0001,lowpass,97.90386962890625,0.5812785988491195
Szu_Yu_Chen_0001,highpass,101.1148681640625,0.08493724082443407
Szu_Yu_Chen_0001,bandstop,107.9906005859375,0.3748916544922716
S_Jayakumar_0001,sobel,108.53564453125,0.1092572301107115
S_Jayakumar_0001,prewitt,108.03082275390625,0.10938684712146834
S_Jayakumar_0001,canny,106.67437744140625,0.008197674601347299
S_Jayakumar_0001,lowpass,93.4107666015625,0.6283335295847101
S_Jayakumar_0001,highpass,108.6624755859375,0.08661100775852987
S_Jayakumar_0001,bandstop,108.0977783203125,0.6397416222071471
S_Jayakumar_0002,sobel,107.8885498046875,0.11198115944082
S_Jayakumar_0002,prewitt,107.66339111328125,0.11237589111472392
S_Jayakumar_0002,canny,106.21649169921875,0.013770784166988568
S_Jayakumar_0002,lowpass,81.513427734375,0.6255686843974578
S_Jayakumar_0002,highpass,109.58056640625,0.09565495857093434
S_Jayakumar_0002,bandstop,99.8848876953125,0.5917881361687872
Tabare_Vazquez_0001,sobel,117.2525634765625,0.11926024547922465
Tabare_Vazquez_0001,prewitt,118.03863525390625,0.11582528548575859
Tabare_Vazquez_0001,canny,120.740234375,0.030833810870708158
Tabare_Vazquez_0001,lowpass,83.099609375,0.5171133468019856
Tabare_Vazquez_0001,highpass,89.8616943359375,0.21078911793488225
Tabare_Vazquez_0001,bandstop,96.4072265625,0.4916695624892589
Tab_Baldwin_0001,sobel,103.86517333984375,0.10032527439804603
Tab_Baldwin_0001,prewitt,104.27679443359375,0.10052990322580532
Tab_Baldwin_0001,canny,108.66064453125,0.011735973459353859
Tab_Baldwin_0001,lowpass,80.754150390625,0.5462824020050009
Tab_Baldwin_0001,highpass,105.41461181640625,0.10610601454308836
Tab_Baldwin_0001,bandstop,102.41339111328125,0.5159979998551494
Tab_Turner_0001,sobel,111.4207763671875,0.05972509151485785
Tab_Turner_0001,prewitt,111.39410400390625,0.060640703517838075
Tab_Turner_0001,canny,113.2047119140625,0.005408499083318079
Tab_Turner_0001,lowpass,89.31793212890625,0.607203192443428
Tab_Turner_0001,highpass,108.81494140625,0.06055044502568722
Tab_Turner_0001,bandstop,91.24591064453125,0.6469278524728939
Taha_Yassin_Ramadan_0001,sobel,111.65301513671875,0.09988438632504162
Taha_Yassin_Ramadan_0001,prewitt,111.32171630859375,0.10091581815040075
Taha_Yassin_Ramadan_0001,canny,118.4508056640625,0.012678818272753217
Taha_Yassin_Ramadan_0001,lowpass,83.87554931640625,0.533101804518268
Taha_Yassin_Ramadan_0001,highpass,104.95416259765625,0.12044901015457736
Taha_Yassin_Ramadan_0001,bandstop,92.8372802734375,0.624832440653375
Taha_Yassin_Ramadan_0002,sobel,103.87066650390625,0.09072421929418334
Taha_Yassin_Ramadan_0002,prewitt,104.47125244140625,0.09172239325327124
Taha_Yassin_Ramadan_0002,canny,105.10394287109375,0.0072501653354704884
Taha_Yassin_Ramadan_0002,lowpass,76.390625,0.5982167198372816
Taha_Yassin_Ramadan_0002,highpass,103.809326171875,0.06700930312519386
Taha_Yassin_Ramadan_0002,bandstop,102.24444580078125,0.5161672036005885
Taha_Yassin_Ramadan_0003,sobel,104.55035400390625,0.09227768911350247
Taha_Yassin_Ramadan_0003,prewitt,104.4580078125,0.09173886120368512
Taha_Yassin_Ramadan_0003,canny,108.80816650390625,0.013899599824536051
Taha_Yassin_Ramadan_0003,lowpass,88.7303466796875,0.5305648595169155
Taha_Yassin_Ramadan_0003,highpass,106.085693359375,0.09091246850768347
Taha_Yassin_Ramadan_0003,bandstop,101.54644775390625,0.5971326193579058
Taha_Yassin_Ramadan_0004,sobel,105.7159423828125,0.1525753694890917
Taha_Yassin_Ramadan_0004,prewitt,104.96881103515625,0.15178663895839356
Taha_Yassin_Ramadan_0004,canny,110.49017333984375,0.027938390411909857
Taha_Yassin_Ramadan_0004,lowpass,93.90924072265625,0.5014757545502344
Taha_Yassin_Ramadan_0004,highpass,100.87005615234375,0.14794705375036732
Taha_Yassin_Ramadan_0004,bandstop,102.81658935546875,0.5384599229653985
Taha_Yassin_Ramadan_0005,sobel,99.28619384765625,0.18355819411057953
Taha_Yassin_Ramadan_0005,prewitt,99.744873046875,0.18378938076845824
Taha_Yassin_Ramadan_0005,canny,110.980712890625,0.02186645409323596
Taha_Yassin_Ramadan_0005,lowpass,86.36700439453125,0.6423625910757501
Taha_Yassin_Ramadan_0005,highpass,102.829833984375,0.1363483071842649
Taha_Yassin_Ramadan_0005,bandstop,101.601806640625,0.5011631738423364
Taha_Yassin_Ramadan_0006,sobel,98.03985595703125,0.125083979610198
Taha_Yassin_Ramadan_0006,prewitt,96.91265869140625,0.12527175258562961
Taha_Yassin_Ramadan_0006,canny,93.61749267578125,0.04183170492128237
Taha_Yassin_Ramadan_0006,lowpass,109.21942138671875,0.6424784611425743
Taha_Yassin_Ramadan_0006,highpass,106.0057373046875,0.0967912313679682
Taha_Yassin_Ramadan_0006,bandstop,104.69964599609375,0.5623387293755627
Taha_Yassin_Ramadan_0007,sobel,101.70269775390625,0.13193835466071188
Taha_Yassin_Ramadan_0007,prewitt,102.6673583984375,0.13155764480241483
Taha_Yassin_Ramadan_0007,canny,102.439697265625,0.02527323541500629
Taha_Yassin_Ramadan_0007,lowpass,95.738525390625,0.46381112373822625
Taha_Yassin_Ramadan_0007,highpass,101.42266845703125,0.10670764946473434
Taha_Yassin_Ramadan_0007,bandstop,102.83441162109375,0.555053542716619
Taha_Yassin_Ramadan_0008,sobel,104.3377685546875,0.07759434722197188
Taha_Yassin_Ramadan_0008,prewitt,104.082763671875,0.07760406578015894
Taha_Yassin_Ramadan_0008,canny,107.320556640625,0.00782836252268238
Taha_Yassin_Ramadan_0008,lowpass,82.55780029296875,0.5899560973826674
Taha_Yassin_Ramadan_0008,highpass,109.31500244140625,0.03155488843197474
Taha_Yassin_Ramadan_0008,bandstop,100.009521484375,0.5336334153761008
Taha_Yassin_Ramadan_0009,sobel,108.2855224609375,0.2256346628525785
Taha_Yassin_Ramadan_0009,prewitt,107.95477294921875,0.22636855833726596
Taha_Yassin_Ramadan_0009,canny,114.77197265625,0.020289923915174757
Taha_Yassin_Ramadan_0009,lowpass,83.44561767578125,0.6390498916928323
Taha_Yassin_Ramadan_0009,highpass,109.43511962890625,0.21488466720976598
Taha_Yassin_Ramadan_0009,bandstop,101.0067138671875,0.5845747640328565
Taha_Yassin_Ramadan_0010,sobel,105.4962158203125,0.15477561692807587
Taha_Yassin_Ramadan_0010,prewitt,105.1966552734375,0.15397097257686765
Taha_Yassin_Ramadan_0010,canny,105.19952392578125,0.03656344821431017
Taha_Yassin_Ramadan_0010,lowpass,70.5054931640625,0.5865590030316779
Taha_Yassin_Ramadan_0010,highpass,99.70733642578125,0.16890679230235375
Taha_Yassin_Ramadan_0010,bandstop,98.39862060546875,0.6058856473523543
Taha_Yassin_Ramadan_0011,sobel,109.3529052734375,0.12736036199109227
Taha_Yassin_Ramadan_0011,prewitt,108.40771484375,0.12794167252570576
Taha_Yassin_Ramadan_0011,canny,110.79168701171875,0.016893718881698053
Taha_Yassin_Ramadan_0011,lowpass,82.7369384765625,0.560886578814582
Taha_Yassin_Ramadan_0011,highpass,105.285400390625,0.1182259580052321
Taha_Yassin_Ramadan_0011,bandstop,99.58074951171875,0.5301305864827297
Taha_Yassin_Ramadan_0012,sobel,109.23431396484375,0.058315662291906954
Taha_Yassin_Ramadan_0012,prewitt,110.62774658203125,0.058327114294755476
Taha_Yassin_Ramadan_0012,canny,108.89471435546875,0.003750943382388954
Taha_Yassin_Ramadan_0012,lowpass,87.14178466796875,0.5439862934165572
Taha_Yassin_Ramadan_0012,highpass,107.48919677734375,0.05072909749551731
Taha_Yassin_Ramadan_0012,bandstop,95.0050048828125,0.5495149675613648
Taha_Yassin_Ramadan_0013,sobel,112.0517578125,0.07131079541175861
Taha_Yassin_Ramadan_0013,prewitt,111.55804443359375,0.07067391178485588
Taha_Yassin_Ramadan_0013,canny,108.5682373046875,0.008870392671194266
Taha_Yassin_Ramadan_0013,lowpass,88.93988037109375,0.51240387247205
Taha_Yassin_Ramadan_0013,highpass,110.09246826171875,0.07453643522027152
Taha_Yassin_Ramadan_0013,bandstop,106.49652099609375,0.4968719159015452
Taha_Yassin_Ramadan_0014,sobel,107.18212890625,0.10216555131141757
Taha_Yassin_Ramadan_0014,prewitt,108.43243408203125,0.10263553904648971
Taha_Yassin_Ramadan_0014,canny,109.46234130859375,0.012985950725753344
Taha_Yassin_Ramadan_0014,lowpass,85.70159912109375,0.5854653691273848
Taha_Yassin_Ramadan_0014,highpass,104.9349365234375,0.09350488727069571
Taha_Yassin_Ramadan_0014,bandstop,102.1134033203125,0.578984323179645
Taha_Yassin_Ramadan_0015,sobel,92.52166748046875,0.2207330588523927
Taha_Yassin_Ramadan_0015,prewitt,92.3468017578125,0.21931175988343976
Taha_Yassin_Ramadan_0015,canny,102.2181396484375,0.05132835824702078
Taha_Yassin_Ramadan_0015,lowpass,70.52069091796875,0.6159608070664361
Taha_Yassin_Ramadan_0015,highpass,94.17626953125,0.19616779348397978
Taha_Yassin_Ramadan_0015,bandstop,95.76776123046875,0.5680549531397548
Taia_Balk_0001,sobel,81.90899658203125,0.269180741459381
Taia_Balk_0001,prewitt,81.74591064453125,0.26781511753993625
Taia_Balk_0001,canny,101.6302490234375,0.02753030593536198
Taia_Balk_0001,lowpass,79.29656982421875,0.6164360482516505
Taia_Balk_0001,highpass,93.28192138671875,0.1676753587049367
Taia_Balk_0001,bandstop,102.5845947265625,0.4635860171957121
Takahiro_Mori_0001,sobel,106.70745849609375,0.042752952656802005
Takahiro_Mori_0001,prewitt,106.99822998046875,0.04350531932428485
Takahiro_Mori_0001,canny,114.49725341796875,0.0016276171598995353
Takahiro_Mori_0001,lowpass,85.31439208984375,0.5229848511974444
Takahiro_Mori_0001,highpass,101.84576416015625,0.0242494402332323
Takahiro_Mori_0001,bandstop,104.20062255859375,0.5001726809279143
Takaloo_0001,sobel,108.58380126953125,0.1551680480113702
Takaloo_0001,prewitt,107.78662109375,0.15335452281977818
Takaloo_0001,canny,111.45367431640625,0.026600055219585313
Takaloo_0001,lowpass,93.5482177734375,0.48771762087992077
Takaloo_0001,highpass,103.9473876953125,0.20824755891746857
Takaloo_0001,bandstop,106.30682373046875,0.5727839333797783
